id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,urls/0,replies_count,retweets_count,likes_count,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,retweet_date,translate,trans_src,trans_dest,photos/0,hashtags/0,hashtags/1,photos/1,photos/2,photos/3,hashtags/2,hashtags/3,hashtags/4,reply_to/0/screen_name,reply_to/0/name,reply_to/0/id,hashtags/5,mentions/0/screen_name,mentions/0/name,mentions/0/id,mentions/1/screen_name,mentions/1/name,mentions/1/id,mentions/2/screen_name,mentions/2/name,mentions/2/id,mentions/3/screen_name,mentions/3/name,mentions/3/id,mentions/4/screen_name,mentions/4/name,mentions/4/id,mentions/5/screen_name,mentions/5/name,mentions/5/id,mentions/6/screen_name,mentions/6/name,mentions/6/id,mentions/7/screen_name,mentions/7/name,mentions/7/id,mentions/8/screen_name,mentions/8/name,mentions/8/id,reply_to/1/screen_name,reply_to/1/name,reply_to/1/id,reply_to/2/screen_name,reply_to/2/name,reply_to/2/id,reply_to/3/screen_name,reply_to/3/name,reply_to/3/id,reply_to/4/screen_name,reply_to/4/name,reply_to/4/id,reply_to/5/screen_name,reply_to/5/name,reply_to/5/id,reply_to/6/screen_name,reply_to/6/name,reply_to/6/id,reply_to/7/screen_name,reply_to/7/name,reply_to/7/id,reply_to/8/screen_name,reply_to/8/name,reply_to/8/id,reply_to/9/screen_name,reply_to/9/name,reply_to/9/id,reply_to/10/screen_name,reply_to/10/name,reply_to/10/id,hashtags/6,urls/1,hashtags/7
1363872194284036000,1363872194284036103,2021-02-22 22:24:05 SE Asia Standard Time,2021-02-22,22:24:05,+0700,118371948,harian_jogja,Harian Jogja,,"Selama PPKM Mikro, Jam Operasional Ritel Modern Diusulkan Sampai Pukul 22.00  https://t.co/NLWI6bUHdT #beritajogja #jogja #jogjaistimewa  https://t.co/RanzdHufOV",in,https://news.harianjogja.com/read/2021/02/22/500/1064386/selama-ppkm-mikro-jam-operasional-ritel-modern-diusulkan-sampai-pukul-2200?utm_source=dlvr.it&utm_medium=twitter,1,0,2,https://twitter.com/Harian_Jogja/status/1363872194284036103,false,,1,https://pbs.twimg.com/media/Eu1yiIEVkAAfJjs.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1yiIEVkAAfJjs.jpg,beritajogja,jogja,,,,jogjaistimewa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363871303644573700,1363871303644573697,2021-02-22 22:20:32 SE Asia Standard Time,2021-02-22,22:20:32,+0700,3235383925,kodim0832,KODIM TIPE A 0832,,"Babinsa Koramil Gayungan Melaksanakan PPKM Mikro Dan Pengimbauan, Serta Pembagian Masker Di Pasar Pagesangan  https://t.co/XvQVQyIGEh",in,http://kodim0832sbysel.blogspot.com/2021/02/babinsa-koramil-gayungan-melaksanakan.html,0,0,2,https://twitter.com/kodim0832/status/1363871303644573697,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363870982499229700,1363870982499229697,2021-02-22 22:19:16 SE Asia Standard Time,2021-02-22,22:19:16,+0700,1279059188501508000,utaracikarang,Polsek Cikarang Utara,,Putus mata rantai penyebaran covid  Personil Polsek Cikarang terus melaksanakan operasi yustisi kemanusiaan yang berbasis PPKM mikro (Cikarang 22/2/21)  https://t.co/ZMoRgf6FFk,in,,0,0,0,https://twitter.com/UtaraCikarang/status/1363870982499229697,false,,1,https://pbs.twimg.com/media/Eu1xa4SUUAAPTMl.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1xa4SUUAAPTMl.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363870961100062700,1363870961100062722,2021-02-22 22:19:11 SE Asia Standard Time,2021-02-22,22:19:11,+0700,56891990,ikhwan2a,Ikhwan Nur,,"Ridwan Kamil Sebut PPKM Mikro Bisa Kendalikan Kasus Corona di Jawa Barat – Ridwan Kamil mengatakan, kasus penyebaran Covid-19 di wilayahnya relatif terkendali deng...  https://t.co/4jaZNPTdCr  https://t.co/x7S4WMVJBE",in,https://nasional.tempo.co/read/1435403/ridwan-kamil-sebut-ppkm-mikro-bisa-kendalikan-kasus-corona-di-jawa-barat,0,0,0,https://twitter.com/ikhwan2a/status/1363870961100062722,false,,1,https://pbs.twimg.com/media/Eu1xaVaWYAArvV7.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1xaVaWYAArvV7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363869792768123000,1363869792768122883,2021-02-22 22:14:32 SE Asia Standard Time,2021-02-22,22:14:32,+0700,47596019,liputan6dotcom,Liputan6.com,,DKI Jakarta Perpanjang PPKM Mikro hingga 8 Maret 2021  https://t.co/BlXk0hTnLP,in,http://dlvr.it/RtDzRC,0,2,7,https://twitter.com/liputan6dotcom/status/1363869792768122883,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363869259655352300,1363869259655352320,2021-02-22 22:12:25 SE Asia Standard Time,2021-02-22,22:12:25,+0700,154102750,beritasatu,BeritaSatu,,Kemdes PDTT Lakukan Pemantauan Penerapan PPKM Mikro di 22.000 Desa  https://t.co/Lqx6nrUz0t  https://t.co/6OQS1qiVlc,in,http://brt.st/74E6,0,0,2,https://twitter.com/Beritasatu/status/1363869259655352320,false,,1,https://pbs.twimg.com/media/Eu1v3HQVIAU3Srh.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1v3HQVIAU3Srh.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363868650499940400,1363868650499940353,2021-02-22 22:10:00 SE Asia Standard Time,2021-02-22,22:10:00,+0700,250555040,indonesiana,indonesiana,,Ridwan Kamil Sebut PPKM Mikro Bisa Kendalikan Kasus Corona di Jawa Barat #TempoNasional  https://t.co/u70RbeovyR,in,https://nasional.tempo.co/read/1435403/ridwan-kamil-sebut-ppkm-mikro-bisa-kendalikan-kasus-corona-di-jawa-barat?utm_source=twitter&utm_medium=heru&utm_campaign=heru,0,0,0,https://twitter.com/indonesiana/status/1363868650499940353,false,,0,,,,,,,,,,,,,temponasional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363867556977676300,1363867556977676296,2021-02-22 22:05:39 SE Asia Standard Time,2021-02-22,22:05:39,+0700,154102750,beritasatu,BeritaSatu,,Satgas Covid-19 Sebut Pengawasan dan Pengendalian PPKM Mikro Mulai Efektif  https://t.co/iT8ykaOo5t  https://t.co/9Hlyqvlzui,in,http://brt.st/74E4,0,0,3,https://twitter.com/Beritasatu/status/1363867556977676296,false,,1,https://pbs.twimg.com/media/Eu1uT_UUUAMJfXi.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1uT_UUUAMJfXi.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363866708302131200,1363866708302131214,2021-02-22 22:02:17 SE Asia Standard Time,2021-02-22,22:02:17,+0700,4857501925,kodim_sragen,Kodim 0725/Sragen,,"Wujudkan kedisiplinan warga dalam melaksanakan Protokol Kesehatan, Anggota Koramil 20/Plupuh bersama Anggota Polsek Plupuh melaksanakan Patroli PPKM Mikro pada hari Senin, 22 Pebruari 2021 Pukul 21.00 WIB s.d selesai  Dengan Sasaran Patroli PKL alun - alun kec.plupuh.  https://t.co/KuGzIgrnUJ",in,,0,0,2,https://twitter.com/Kodim_Sragen/status/1363866708302131214,false,,1,https://pbs.twimg.com/media/Eu1tiXSVEAgpKg0.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1tiXSVEAgpKg0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363866415766245400,1363866415766245382,2021-02-22 22:01:07 SE Asia Standard Time,2021-02-22,22:01:07,+0700,1329282345837346800,soegiyono76,Soegiyono76,,"COLOMADU-Senin tanggal 22 Pebruari 2021 Sertu Sugiyono Babinsa Desa Bolon Koramil 16/ Colomadu bersama Babinkamtibmas,Satpol PP Colomadu dan Satgas PPKM Mikro Desa Bolon melaksanakan pemantauan hajatan warga dengan prokes dan sistem banyu mili di Dusun Bolon Rt 01/01 Desa Bolon.  https://t.co/zaSURPdoN6",in,,0,0,0,https://twitter.com/soegiyono76/status/1363866415766245382,false,,1,https://pbs.twimg.com/media/Eu1tRryUcAg2Z9P.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1tRryUcAg2Z9P.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363866400293417000,1363866400293416966,2021-02-22 22:01:03 SE Asia Standard Time,2021-02-22,22:01:03,+0700,18129942,tempodotco,TEMPO.CO,,Ridwan Kamil Sebut PPKM Mikro Bisa Kendalikan Kasus Corona di Jawa Barat  https://t.co/kPDH1q9bcU #TempoNasional,in,https://nasional.tempo.co/read/1435403/ridwan-kamil-sebut-ppkm-mikro-bisa-kendalikan-kasus-corona-di-jawa-barat?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit,1,0,0,https://twitter.com/tempodotco/status/1363866400293416966,false,,0,,,,,,,,,,,,,temponasional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363866349026439200,1363866349026439173,2021-02-22 22:00:51 SE Asia Standard Time,2021-02-22,22:00:51,+0700,1329282345837346800,soegiyono76,Soegiyono76,,"COLOMADU-Senin tanggal 22 Pebruari 2021 Sertu Sugiyono Babinsa Desa Bolon Koramil 16/ Colomadu bersama Babinkamtibmas,Satpol PP Colomadu dan Satgas PPKM Mikro Desa Bolon melaksanakan pemantauan hajatan warga dengan prokes dan sistem banyu mili di Dusun Bolon Rt 01/01 Desa Bolon.  https://t.co/qwfudutWcy",in,,0,0,0,https://twitter.com/soegiyono76/status/1363866349026439173,false,,1,https://pbs.twimg.com/media/Eu1tNzdUUAIqz_J.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1tNzdUUAIqz_J.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363866300930424800,1363866300930424832,2021-02-22 22:00:40 SE Asia Standard Time,2021-02-22,22:00:40,+0700,1329282345837346800,soegiyono76,Soegiyono76,,"COLOMADU-Senin tanggal 22 Pebruari 2021 Sertu Sugiyono Babinsa Desa Bolon Koramil 16/ Colomadu bersama Babinkamtibmas,Satpol PP Colomadu dan Satgas PPKM Mikro Desa Bolon melaksanakan pemantauan hajatan warga dengan prokes dan sistem banyu mili di Dusun Bolon Rt 01/01 Desa Bolon.  https://t.co/j1XOcjxq3K",in,,0,0,0,https://twitter.com/soegiyono76/status/1363866300930424832,false,,1,https://pbs.twimg.com/media/Eu1tK1HVkAIEvzq.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1tK1HVkAIEvzq.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363865212718178300,1363865212718178305,2021-02-22 21:56:20 SE Asia Standard Time,2021-02-22,21:56:20,+0700,1329282345837346800,soegiyono76,Soegiyono76,,COLOMADU- Senin tanggal 22 Pebruari 2021 Pukul 10.00 Wib Serda Ariswandi Babinsa Desa Baturan Koramil 16/Colomadu bersama Bhabinkamtibmas menghadiri rapat Raperdes Desa Baturan tentang Pelaksanaan Posko penanganan virus Covid 19 PPKM Mikro di Desa Baturan Kecamatan Colomadu  https://t.co/Pvx0TuTSTw,in,,0,0,0,https://twitter.com/soegiyono76/status/1363865212718178305,false,,1,https://pbs.twimg.com/media/Eu1sLopVkAciLS_.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1sLopVkAciLS_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363865159106584600,1363865159106584578,2021-02-22 21:56:07 SE Asia Standard Time,2021-02-22,21:56:07,+0700,1329282345837346800,soegiyono76,Soegiyono76,,COLOMADU- Senin tanggal 22 Pebruari 2021 Pukul 10.00 Wib Serda Ariswandi Babinsa Desa Baturan Koramil 16/Colomadu bersama Bhabinkamtibmas menghadiri rapat Raperdes Desa Baturan tentang Pelaksanaan Posko penanganan virus Covid 19 PPKM Mikro di Desa Baturan Kecamatan Colomadu  https://t.co/iOFfnD4gX1,in,,0,0,0,https://twitter.com/soegiyono76/status/1363865159106584578,false,,1,https://pbs.twimg.com/media/Eu1sIkYVoAM-OyZ.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1sIkYVoAM-OyZ.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363864768461725700,1363864768461725696,2021-02-22 21:54:34 SE Asia Standard Time,2021-02-22,21:54:34,+0700,2818951754,polresjogja,POLRESTA YOGYAKARTA,,Mari Patuhi 5M: - Memakai masker - Mencuci tangan - Menjaga jarak - Menghindari kerumunan - Mengurangi mobilitas  Dukung PPKM skala mikro guna mencegah penyebaran covid-19  ~ Lurah Panembahan Kraton  https://t.co/h25zAqhPj7,in,,0,5,6,https://twitter.com/polresjogja/status/1363864768461725696,false,,1,https://pbs.twimg.com/ext_tw_video_thumb/1363864200863379463/pu/img/ZtbXkHAjx_RDbcVE.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363864453519794200,1363864453519794182,2021-02-22 21:53:19 SE Asia Standard Time,2021-02-22,21:53:19,+0700,1329282345837346800,soegiyono76,Soegiyono76,,COLOMADU- Senin tanggal 22 Pebruari 2021 Pukul 10.00 Wib Serda Ariswandi Babinsa Desa Baturan Koramil 16/Colomadu bersama Bhabinkamtibmas menghadiri rapat Raperdes Desa Baturan tentang Pelaksanaan Posko penanganan virus Covid 19 PPKM Mikro di Desa Baturan Kecamatan Colomadu  https://t.co/avmVQEKfsk,in,,0,0,0,https://twitter.com/soegiyono76/status/1363864453519794182,false,,1,https://pbs.twimg.com/media/Eu1rfbvVoAsT6-2.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1rfbvVoAsT6-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363864366278344700,1363864366278344704,2021-02-22 21:52:58 SE Asia Standard Time,2021-02-22,21:52:58,+0700,1329282345837346800,soegiyono76,Soegiyono76,,COLOMADU- Senin tanggal 22 Pebruari 2021 Pukul 10.00 Wib Serda Ariswandi Babinsa Desa Baturan Koramil 16/Colomadu bersama Bhabinkamtibmas menghadiri rapat Raperdes Desa Baturan tentang Pelaksanaan Posko penanganan virus Covid 19 PPKM Mikro di Desa Baturan Kecamatan Colomadu  https://t.co/GbFJ9LvuwJ,in,,0,0,0,https://twitter.com/soegiyono76/status/1363864366278344704,false,,1,https://pbs.twimg.com/media/Eu1raZuVcAkfqsY.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1raZuVcAkfqsY.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363862864746868700,1363862864746868737,2021-02-22 21:47:00 SE Asia Standard Time,2021-02-22,21:47:00,+0700,1354263414118387700,andrewidianto16,Andre Widianto,,Bantuan alat rapid test antigen niy menurut bu Khofifah bsa mendukungg pelaksanaan PPKM mikro,in,,0,0,0,https://twitter.com/AndreWidianto16/status/1363862864746868737,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363862461397360600,1363862461397360649,2021-02-22 21:45:24 SE Asia Standard Time,2021-02-22,21:45:24,+0700,1354263354026512400,alvindarwana,Alvin Darwana,,Bantuan alat rapid test antigen iniih menurut bu Khofifah bs mndkung pelaksanaan PPKM mikro,in,,0,0,0,https://twitter.com/AlvinDarwana/status/1363862461397360649,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363861865277714400,1363861865277714432,2021-02-22 21:43:02 SE Asia Standard Time,2021-02-22,21:43:02,+0700,951744324,ekaprasetyaeka,ekprstya,,Meh ppkm mikro meh makro meh makroni meh opo ketoke yo wis do ra peduli. 😤,in,,0,0,0,https://twitter.com/EkaPrasetyaEka/status/1363861865277714432,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363861613913153500,1361484340736135171,2021-02-22 21:42:02 SE Asia Standard Time,2021-02-22,21:42:02,+0700,1643277624,purnomowardoyo,purnomo,,@K_besar48 @JeparaHariIni @ganjarpranowo @jeparakabgoid @DPRDJepara @masandijepara @dpubmckjateng @ILoveJepara @Jeparapedia @Jepara_Twitt @VisitJepara Kapolres AKBP Aris Tri Yunarko Cek Posko PPKM Mikro di Wilayah Batealit Jepara  https://t.co/x8cn4BBRB9 @DivHumas_Polri  @jatengpolri  @JeparaPolres @CIOP_DPRF  @jeparakabgoid  @suaramerdeka @Juliao50103726  @NkripostC  @NkriPostcom,in,https://nkripost.com/kapolres-akbp-aris-tri-yunarko-cek-posko-ppkm-mikro-di-wilayah-batealit-jepara/,0,0,0,https://twitter.com/purnomowardoyo/status/1363861613913153537,false,,0,,,,,,,,,,,,,,,,,,,,,K_besar48,EꙆoᥒ Mᥙ⳽ƙ。,1051964820,,divhumas_polri,divisi humas polri,138290629,jatengpolri,polda jateng,220910974,jeparapolres,polres jepara,1321376112480432132,ciop_dprf,ciop/dprf,801200515,jeparakabgoid,pemkab jepara,1326289970,suaramerdeka,suaramerdeka.com,219527452,juliao50103726,nkripost.com(apatu),1222600157063077889,nkripostc,nkripost corpsnews,1205762041627041792,nkripostcom,nkri post,1195873214053793792,JeparaHariIni,Jepara Hari Ini,886942639,ganjarpranowo,Ganjar Pranowo,109762193,jeparakabgoid,Pemkab Jepara,1326289970,DPRDJepara,DPRD Jepara,944064591742377984,masandijepara,Dian Kristiandi,800094665772937216,dpubmckjateng,DPU BMCK-Jateng #JalanCantik #JatengGayeng,2561211859,ILoveJepara,I ♥ Jepara,236505186,Jeparapedia,Jeparapedia,536122449,Jepara_Twitt,Jepara Twitt,1228389645588631552,VisitJepara,#DiJeparaAja,158623992,,,
1363861546728714200,1363860327440412673,2021-02-22 21:41:46 SE Asia Standard Time,2021-02-22,21:41:46,+0700,153407983,pdi_perjuangan,PDI Perjuangan,,"""Saat ini, Pemerintah Kab. Grobogan melaksanakan program Penerapan Pembatasan Kegiatan Masyarakat (PPKM) Mikro, sampai dengan tingkat RT. Maka dari itu, saya berharap, seluruh masyarakat dapat mendukung, serta mensukseskan PPKM,"" kata Agus Siswanto  #PDIPerjuangan #SolidBergerak",in,,0,0,3,https://twitter.com/PDI_Perjuangan/status/1363861546728714241,false,,0,,,,,,,,,,,,,pdiperjuangan,solidbergerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363861126040088600,1363860327440412673,2021-02-22 21:40:06 SE Asia Standard Time,2021-02-22,21:40:06,+0700,153407983,pdi_perjuangan,PDI Perjuangan,,Saat reses dalam sambutannya Agus mengajak masyarakat untuk ikut serta mensukseskan PPKM mikro di Kab. Grobogan.  #PDIPerjuangan #SolidBergerak,in,,1,0,3,https://twitter.com/PDI_Perjuangan/status/1363861126040088576,false,,0,,,,,,,,,,,,,pdiperjuangan,solidbergerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363860701220016000,1363860701220016131,2021-02-22 21:38:25 SE Asia Standard Time,2021-02-22,21:38:25,+0700,1355791356522729500,awasirun,Aiptu Wasirun,,Bhabinkamtibmas Kel. Jatiwaringin Bergabung Tiga Pilar pimpinan Lurah Jatiwaringin dengan di dampingi Pa Ping Iptu H. Muhtar. SH sosialisasi ttng PPKM Mikro di Rw 05 Jatiwaringin Asri yg di hadiri oleh Ketua Rw dan pengurusnya serta seluruh Rt  n warga agar warga mematuhi ttng 5M  https://t.co/iFcQRTbwRA,in,,0,0,1,https://twitter.com/AWasirun/status/1363860701220016131,false,,1,https://pbs.twimg.com/media/Eu1oE0GVIAIUKJL.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1oE0GVIAIUKJL.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363860157151645700,1363860157151645703,2021-02-22 21:36:15 SE Asia Standard Time,2021-02-22,21:36:15,+0700,821930100065124400,sutrisnoakbar88,Sutrisno Akbar88,,@TPP_SIDOARJOKab mengawal Intruksi Gus Menteri terkait Pelaksanaan PPKM Mikro Desa Kedungsumur Krembung  https://t.co/rtRaAq9B2I,in,,0,0,1,https://twitter.com/sutrisnoakbar88/status/1363860157151645703,false,,1,https://pbs.twimg.com/media/Eu1nfI3VIA4oKQG.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1nfI3VIA4oKQG.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363859964062793700,1363859964062793734,2021-02-22 21:35:29 SE Asia Standard Time,2021-02-22,21:35:29,+0700,69183155,detikcom,detikcom,,Gubernur Jatim Khofifah Indar Parawansa memastikan PPKM Mikro diperpanjang di seluruh kabupaten/kota. #Jatim  https://t.co/QsZN6KWb3X,in,https://news.detik.com/berita-jawa-timur/d-5400534/ppkm-mikro-jatim-diperpanjang-di-seluruh-kabupatenkota?utm_content=detikcom&utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=Twitter#Echobox=1614004170,1,2,4,https://twitter.com/detikcom/status/1363859964062793734,false,,0,,,,,,,,,,,,,jatim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363859606804385800,1363859606804385794,2021-02-22 21:34:04 SE Asia Standard Time,2021-02-22,21:34:04,+0700,564951196,idnpublic,IDNpos.com,,Pemkot Malang Bikin 4 Ribu Posko PPKM Mikro Untuk Lawan Corona  https://t.co/JHXDCiBOFG #Terbaru #berita #live #terbaru,in,http://dlvr.it/RtDqsP,0,0,0,https://twitter.com/idnpublic/status/1363859606804385794,false,,0,,,,,,,,,,,,,terbaru,berita,,,,live,terbaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363859528442278000,1363859528442277893,2021-02-22 21:33:45 SE Asia Standard Time,2021-02-22,21:33:45,+0700,1353907946338414600,indrianinafita,Nafita Indriani,,Gubernur Khofifah Indar Parawansa mengatakan alat rapid test antigen ni bs mendkungmu pelaksanaan PPKM Mikro yang basisnya berada di RT / RW dan poskonya berada di tingkat desa,in,,0,0,0,https://twitter.com/IndrianiNafita/status/1363859528442277893,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363859212300820500,1363859212300820480,2021-02-22 21:32:30 SE Asia Standard Time,2021-02-22,21:32:30,+0700,1260516074279198700,mochammadimro15,Muhammad Imron,,3 Pilar Wonocolo dipimpin Kanit binmas  melakukan patroli PPKM Mikro Covid-19 ke posko Kel Sidosermo  hari senin siang 22 Februari 2021  #divisihumaspolri  #humaspoldajatim  #surabayapolice1.official  #sktn2  #humaspolrestabessurabaya #sahabatpolisisurabaya #sahabatpolisijatim  https://t.co/jfm5AqKnlZ,in,,0,0,0,https://twitter.com/mochammadimro15/status/1363859212300820480,false,,1,https://pbs.twimg.com/media/Eu1muWuU4AQ6Cfb.jpg,,,,,,,,,,,https://pbs.twimg.com/media/Eu1muWuU4AQ6Cfb.jpg,divisihumaspolri,humaspoldajatim,,,,surabayapolice1,sktn2,humaspolrestabessurabaya,,,,sahabatpolisisurabaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sahabatpolisijatim,,
1363859106436587500,1363859106436587523,2021-02-22 21:32:04 SE Asia Standard Time,2021-02-22,21:32:04,+0700,759692754985242600,kumparan,kumparan,,"Selama 14 hari pelaksanaan PPKM skala mikro, seluruh kegiatan di Desa Warembungan akan dibatasi dan diberlakukan pelaksanaan protokol kesehatan ketat. #publisherstory  https://t.co/KN2o7GmGzt",in,https://kumparan.com/manadobacirita/desa-warembungan-di-minahasa-jadi-percontohan-pelaksanaan-ppkm-di-sulawesi-utara-1vE9YubChW1?utm_medium=post&utm_source=Twitter&utm_campaign=int,0,0,0,https://twitter.com/kumparan/status/1363859106436587523,false,,0,,,,,,,,,,,,,publisherstory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363859083686678500,1363859083686678528,2021-02-22 21:31:59 SE Asia Standard Time,2021-02-22,21:31:59,+0700,1353897344488497200,ditaolivia18,Dita Olivia,,Gubernur Khofifah Indar Parawansa mengatakan alat rapid test antigen ne bisa mendungkung pelaksanaan PPKM Mikro yg basisnya berada di RT / RW dn poskonya berada di tingkat desa,in,,0,0,0,https://twitter.com/DitaOlivia18/status/1363859083686678528,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363858719646212000,1363858719646212099,2021-02-22 21:30:32 SE Asia Standard Time,2021-02-22,21:30:32,+0700,23343960,kompascom,Kompas.com,,Pemprov DKI Jakarta memperpanjang masa PPKM berskala mikro di Ibu Kota pada 23 Februari hingga 8 Maret 2021.  https://t.co/cjJne1ToQc,in,http://dlvr.it/RtDq3b,0,3,7,https://twitter.com/kompascom/status/1363858719646212099,false,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
